timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr15,solar,avaConv,0.0
h0002,LU,scr15,solar,avaConv,0.0
h0003,LU,scr15,solar,avaConv,0.0
h0004,LU,scr15,solar,avaConv,0.0
h0005,LU,scr15,solar,avaConv,0.0
h0006,LU,scr15,solar,avaConv,0.0
h0007,LU,scr15,solar,avaConv,0.0
h0008,LU,scr15,solar,avaConv,0.00253510503515728
h0009,LU,scr15,solar,avaConv,0.0546354880776971
h0010,LU,scr15,solar,avaConv,0.126166063109996
h0011,LU,scr15,solar,avaConv,0.168089499127257
h0012,LU,scr15,solar,avaConv,0.194325122875618
h0013,LU,scr15,solar,avaConv,0.195000718233976
h0014,LU,scr15,solar,avaConv,0.146825143738444
h0015,LU,scr15,solar,avaConv,0.0654440183322698
h0016,LU,scr15,solar,avaConv,0.00528114433578313
h0017,LU,scr15,solar,avaConv,0.0
h0018,LU,scr15,solar,avaConv,0.0
h0019,LU,scr15,solar,avaConv,0.0
h0020,LU,scr15,solar,avaConv,0.0
h0021,LU,scr15,solar,avaConv,0.0
h0022,LU,scr15,solar,avaConv,0.0
h0023,LU,scr15,solar,avaConv,0.0
h0024,LU,scr15,solar,avaConv,0.0
