timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,NL,scr6,electricity,dem,11.0355472839901
h0026,NL,scr6,electricity,dem,10.7130912400341
h0027,NL,scr6,electricity,dem,10.5864772290451
h0028,NL,scr6,electricity,dem,10.6286036026714
h0029,NL,scr6,electricity,dem,11.0277959103637
h0030,NL,scr6,electricity,dem,12.1997959103637
h0031,NL,scr6,electricity,dem,14.005679152122
h0032,NL,scr6,electricity,dem,15.2695115697044
h0033,NL,scr6,electricity,dem,15.8652615697044
h0034,NL,scr6,electricity,dem,16.0502107455286
h0035,NL,scr6,electricity,dem,16.0565871191549
h0036,NL,scr6,electricity,dem,15.8984277784956
h0037,NL,scr6,electricity,dem,15.8561818993747
h0038,NL,scr6,electricity,dem,15.7698563499242
h0039,NL,scr6,electricity,dem,15.7628123938802
h0040,NL,scr6,electricity,dem,16.0899209103637
h0041,NL,scr6,electricity,dem,16.8616915147593
h0042,NL,scr6,electricity,dem,16.5882780532209
h0043,NL,scr6,electricity,dem,16.0664689872868
h0044,NL,scr6,electricity,dem,15.2904978334407
h0045,NL,scr6,electricity,dem,14.3491942620121
h0046,NL,scr6,electricity,dem,13.3343329982758
h0047,NL,scr6,electricity,dem,12.4101448114626
h0048,NL,scr6,electricity,dem,11.5979030532209
