timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,CH,scr13,wind,avaConv,0.598192885548416
h0050,CH,scr13,wind,avaConv,0.645152744115456
h0051,CH,scr13,wind,avaConv,0.6488155021495
h0052,CH,scr13,wind,avaConv,0.6488155021495
h0053,CH,scr13,wind,avaConv,0.650307274208764
h0054,CH,scr13,wind,avaConv,0.65092719423031
h0055,CH,scr13,wind,avaConv,0.650341717948247
h0056,CH,scr13,wind,avaConv,0.65232392971652
h0057,CH,scr13,wind,avaConv,0.654057007581549
h0058,CH,scr13,wind,avaConv,0.653355142083582
h0059,CH,scr13,wind,avaConv,0.651425761791424
h0060,CH,scr13,wind,avaConv,0.656565268493025
h0061,CH,scr13,wind,avaConv,0.667590417768949
h0062,CH,scr13,wind,avaConv,0.674714368038473
h0063,CH,scr13,wind,avaConv,0.663378425959884
h0064,CH,scr13,wind,avaConv,0.655913203180462
h0065,CH,scr13,wind,avaConv,0.650883989658014
h0066,CH,scr13,wind,avaConv,0.649158739939483
h0067,CH,scr13,wind,avaConv,0.649987454063649
h0068,CH,scr13,wind,avaConv,0.654420198616349
h0069,CH,scr13,wind,avaConv,0.656170231851099
h0070,CH,scr13,wind,avaConv,0.654939685681191
h0071,CH,scr13,wind,avaConv,0.653098113456378
h0072,CH,scr13,wind,avaConv,0.656021697540867
