timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,FR,scr12,electricity,dem,72.2995668767476
h0074,FR,scr12,electricity,dem,70.8101547888355
h0075,FR,scr12,electricity,dem,68.0538800635608
h0076,FR,scr12,electricity,dem,67.068215228396
h0077,FR,scr12,electricity,dem,68.9372427009234
h0078,FR,scr12,electricity,dem,73.2062921514729
h0079,FR,scr12,electricity,dem,77.6647976459784
h0080,FR,scr12,electricity,dem,79.6700174261982
h0081,FR,scr12,electricity,dem,80.8201273163081
h0082,FR,scr12,electricity,dem,81.0470229207036
h0083,FR,scr12,electricity,dem,81.1255119316927
h0084,FR,scr12,electricity,dem,81.1883690745498
h0085,FR,scr12,electricity,dem,79.4589514921322
h0086,FR,scr12,electricity,dem,77.3830448987256
h0087,FR,scr12,electricity,dem,75.396204239385
h0088,FR,scr12,electricity,dem,74.8357207229015
h0089,FR,scr12,electricity,dem,77.1835339097147
h0090,FR,scr12,electricity,dem,81.4541987448795
h0091,FR,scr12,electricity,dem,82.3646657778465
h0092,FR,scr12,electricity,dem,79.0620229207037
h0093,FR,scr12,electricity,dem,75.7258361075168
h0094,FR,scr12,electricity,dem,76.1165778657586
h0095,FR,scr12,electricity,dem,77.2131547888355
h0096,FR,scr12,electricity,dem,74.5313525910334
