timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,DE,scr9,electricity,dem,52.8993373706051
h0074,DE,scr9,electricity,dem,51.948561271704
h0075,DE,scr9,electricity,dem,51.9935983596162
h0076,DE,scr9,electricity,dem,52.8358717112645
h0077,DE,scr9,electricity,dem,54.7823236343414
h0078,DE,scr9,electricity,dem,59.7693813266491
h0079,DE,scr9,electricity,dem,64.9638813266491
h0080,DE,scr9,electricity,dem,67.7060544035722
h0081,DE,scr9,electricity,dem,69.0790544035722
h0082,DE,scr9,electricity,dem,70.3732137442315
h0083,DE,scr9,electricity,dem,71.3650228101656
h0084,DE,scr9,electricity,dem,70.8806175903854
h0085,DE,scr9,electricity,dem,69.6997741837919
h0086,DE,scr9,electricity,dem,68.4777480848908
h0087,DE,scr9,electricity,dem,67.8704239090667
h0088,DE,scr9,electricity,dem,68.3250846233524
h0089,DE,scr9,electricity,dem,70.7654115464293
h0090,DE,scr9,electricity,dem,71.5619884695062
h0091,DE,scr9,electricity,dem,70.1296478101656
h0092,DE,scr9,electricity,dem,66.5195269310447
h0093,DE,scr9,electricity,dem,63.5792247332425
h0094,DE,scr9,electricity,dem,61.7580777552205
h0095,DE,scr9,electricity,dem,57.9996903925831
h0096,DE,scr9,electricity,dem,54.8790324255502
