timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,AT,scr1,solar,avaConv,0.0
h0074,AT,scr1,solar,avaConv,0.0
h0075,AT,scr1,solar,avaConv,0.0
h0076,AT,scr1,solar,avaConv,0.0
h0077,AT,scr1,solar,avaConv,0.0
h0078,AT,scr1,solar,avaConv,0.0
h0079,AT,scr1,solar,avaConv,0.000393645078626852
h0080,AT,scr1,solar,avaConv,0.0494396397883094
h0081,AT,scr1,solar,avaConv,0.15674486102579
h0082,AT,scr1,solar,avaConv,0.244212880234234
h0083,AT,scr1,solar,avaConv,0.28784071296393
h0084,AT,scr1,solar,avaConv,0.283676798110773
h0085,AT,scr1,solar,avaConv,0.233412874143734
h0086,AT,scr1,solar,avaConv,0.148779692126994
h0087,AT,scr1,solar,avaConv,0.0518060157086271
h0088,AT,scr1,solar,avaConv,0.00115626631788297
h0089,AT,scr1,solar,avaConv,0.0
h0090,AT,scr1,solar,avaConv,0.0
h0091,AT,scr1,solar,avaConv,0.0
h0092,AT,scr1,solar,avaConv,0.0
h0093,AT,scr1,solar,avaConv,0.0
h0094,AT,scr1,solar,avaConv,0.0
h0095,AT,scr1,solar,avaConv,0.0
h0096,AT,scr1,solar,avaConv,0.0
