timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,BE,scr1,electricity,dem,9.20626029323736
h0050,BE,scr1,electricity,dem,8.84329875477583
h0051,BE,scr1,electricity,dem,8.6312012273033
h0052,BE,scr1,electricity,dem,8.61342238114945
h0053,BE,scr1,electricity,dem,8.92364490862198
h0054,BE,scr1,electricity,dem,9.74242924928132
h0055,BE,scr1,electricity,dem,10.4213633152154
h0056,BE,scr1,electricity,dem,10.8178935349956
h0057,BE,scr1,electricity,dem,11.0693097437868
h0058,BE,scr1,electricity,dem,11.1888646888418
h0059,BE,scr1,electricity,dem,11.302350952578
h0060,BE,scr1,electricity,dem,11.1346751284022
h0061,BE,scr1,electricity,dem,11.0419828207099
h0062,BE,scr1,electricity,dem,10.8858015020286
h0063,BE,scr1,electricity,dem,10.8386613921385
h0064,BE,scr1,electricity,dem,10.8918248536769
h0065,BE,scr1,electricity,dem,11.361780897633
h0066,BE,scr1,electricity,dem,11.5893056229077
h0067,BE,scr1,electricity,dem,11.2238427108198
h0068,BE,scr1,electricity,dem,10.7008756778527
h0069,BE,scr1,electricity,dem,10.1730144141165
h0070,BE,scr1,electricity,dem,10.2848495789516
h0071,BE,scr1,electricity,dem,10.2472973811495
h0072,BE,scr1,electricity,dem,9.67024930422637
