timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,AT,scr16,solar,avaConv,0.0
h0002,AT,scr16,solar,avaConv,0.0
h0003,AT,scr16,solar,avaConv,0.0
h0004,AT,scr16,solar,avaConv,0.0
h0005,AT,scr16,solar,avaConv,0.0
h0006,AT,scr16,solar,avaConv,0.0
h0007,AT,scr16,solar,avaConv,4.98706275226136e-5
h0008,AT,scr16,solar,avaConv,0.0116339520608849
h0009,AT,scr16,solar,avaConv,0.0426521853115905
h0010,AT,scr16,solar,avaConv,0.0670417326004951
h0011,AT,scr16,solar,avaConv,0.0833537985372656
h0012,AT,scr16,solar,avaConv,0.0891398885499664
h0013,AT,scr16,solar,avaConv,0.0812214032624163
h0014,AT,scr16,solar,avaConv,0.0585608032663381
h0015,AT,scr16,solar,avaConv,0.0195732195892802
h0016,AT,scr16,solar,avaConv,0.000220412179383462
h0017,AT,scr16,solar,avaConv,0.0
h0018,AT,scr16,solar,avaConv,0.0
h0019,AT,scr16,solar,avaConv,0.0
h0020,AT,scr16,solar,avaConv,0.0
h0021,AT,scr16,solar,avaConv,0.0
h0022,AT,scr16,solar,avaConv,0.0
h0023,AT,scr16,solar,avaConv,0.0
h0024,AT,scr16,solar,avaConv,0.0
