timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,CH,scr4,solar,avaConv,0.0
h0002,CH,scr4,solar,avaConv,0.0
h0003,CH,scr4,solar,avaConv,0.0
h0004,CH,scr4,solar,avaConv,0.0
h0005,CH,scr4,solar,avaConv,0.0
h0006,CH,scr4,solar,avaConv,0.0
h0007,CH,scr4,solar,avaConv,0.0
h0008,CH,scr4,solar,avaConv,0.0169921166134572
h0009,CH,scr4,solar,avaConv,0.117040465311272
h0010,CH,scr4,solar,avaConv,0.231576516649646
h0011,CH,scr4,solar,avaConv,0.307273049821956
h0012,CH,scr4,solar,avaConv,0.333937869907807
h0013,CH,scr4,solar,avaConv,0.307478164905679
h0014,CH,scr4,solar,avaConv,0.231412885461756
h0015,CH,scr4,solar,avaConv,0.119175689504576
h0016,CH,scr4,solar,avaConv,0.0155928832898138
h0017,CH,scr4,solar,avaConv,0.0
h0018,CH,scr4,solar,avaConv,0.0
h0019,CH,scr4,solar,avaConv,0.0
h0020,CH,scr4,solar,avaConv,0.0
h0021,CH,scr4,solar,avaConv,0.0
h0022,CH,scr4,solar,avaConv,0.0
h0023,CH,scr4,solar,avaConv,0.0
h0024,CH,scr4,solar,avaConv,0.0
