timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,CH,scr15,electricity,dem,7.06805955182472
h0050,CH,scr15,electricity,dem,7.11301010127528
h0051,CH,scr15,electricity,dem,7.13704306830824
h0052,CH,scr15,electricity,dem,7.17095515622033
h0053,CH,scr15,electricity,dem,7.07147713424231
h0054,CH,scr15,electricity,dem,7.16807603534121
h0055,CH,scr15,electricity,dem,7.33523537600055
h0056,CH,scr15,electricity,dem,7.74320240896758
h0057,CH,scr15,electricity,dem,8.06101559578077
h0058,CH,scr15,electricity,dem,8.15570240896758
h0059,CH,scr15,electricity,dem,8.21615295841814
h0060,CH,scr15,electricity,dem,8.16543317819835
h0061,CH,scr15,electricity,dem,8.03832878259396
h0062,CH,scr15,electricity,dem,8.04365295841813
h0063,CH,scr15,electricity,dem,7.94002109028626
h0064,CH,scr15,electricity,dem,7.88249911226429
h0065,CH,scr15,electricity,dem,7.94942218918736
h0066,CH,scr15,electricity,dem,8.13502109028626
h0067,CH,scr15,electricity,dem,8.24883427709945
h0068,CH,scr15,electricity,dem,8.00189471665989
h0069,CH,scr15,electricity,dem,7.61101559578077
h0070,CH,scr15,electricity,dem,7.35160900237417
h0071,CH,scr15,electricity,dem,7.29154306830824
h0072,CH,scr15,electricity,dem,7.13363098039615
