timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,BE,scr12,solar,avaConv,0.0
h0050,BE,scr12,solar,avaConv,0.0
h0051,BE,scr12,solar,avaConv,0.0
h0052,BE,scr12,solar,avaConv,0.0
h0053,BE,scr12,solar,avaConv,0.0
h0054,BE,scr12,solar,avaConv,0.0
h0055,BE,scr12,solar,avaConv,0.0
h0056,BE,scr12,solar,avaConv,0.000345932087901709
h0057,BE,scr12,solar,avaConv,0.0303104040404009
h0058,BE,scr12,solar,avaConv,0.0930596812737868
h0059,BE,scr12,solar,avaConv,0.16281158837763
h0060,BE,scr12,solar,avaConv,0.200797656783643
h0061,BE,scr12,solar,avaConv,0.185591101662864
h0062,BE,scr12,solar,avaConv,0.140973640320548
h0063,BE,scr12,solar,avaConv,0.0715364866307274
h0064,BE,scr12,solar,avaConv,0.00818647728870032
h0065,BE,scr12,solar,avaConv,0.0
h0066,BE,scr12,solar,avaConv,0.0
h0067,BE,scr12,solar,avaConv,0.0
h0068,BE,scr12,solar,avaConv,0.0
h0069,BE,scr12,solar,avaConv,0.0
h0070,BE,scr12,solar,avaConv,0.0
h0071,BE,scr12,solar,avaConv,0.0
h0072,BE,scr12,solar,avaConv,0.0
