timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,CH,scr12,electricity,dem,7.60087237251473
h0050,CH,scr12,electricity,dem,7.64582292196528
h0051,CH,scr12,electricity,dem,7.66985588899824
h0052,CH,scr12,electricity,dem,7.70376797691033
h0053,CH,scr12,electricity,dem,7.60428995493231
h0054,CH,scr12,electricity,dem,7.70088885603121
h0055,CH,scr12,electricity,dem,7.86804819669055
h0056,CH,scr12,electricity,dem,8.27601522965758
h0057,CH,scr12,electricity,dem,8.59382841647077
h0058,CH,scr12,electricity,dem,8.68851522965758
h0059,CH,scr12,electricity,dem,8.74896577910814
h0060,CH,scr12,electricity,dem,8.69824599888835
h0061,CH,scr12,electricity,dem,8.57114160328396
h0062,CH,scr12,electricity,dem,8.57646577910813
h0063,CH,scr12,electricity,dem,8.47283391097627
h0064,CH,scr12,electricity,dem,8.41531193295429
h0065,CH,scr12,electricity,dem,8.48223500987736
h0066,CH,scr12,electricity,dem,8.66783391097626
h0067,CH,scr12,electricity,dem,8.78164709778945
h0068,CH,scr12,electricity,dem,8.5347075373499
h0069,CH,scr12,electricity,dem,8.14382841647077
h0070,CH,scr12,electricity,dem,7.88442182306417
h0071,CH,scr12,electricity,dem,7.82435588899824
h0072,CH,scr12,electricity,dem,7.66644380108615
