timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,NL,scr9,electricity,dem,11.6606754606901
h0074,NL,scr9,electricity,dem,11.3382194167341
h0075,NL,scr9,electricity,dem,11.2116054057451
h0076,NL,scr9,electricity,dem,11.2537317793714
h0077,NL,scr9,electricity,dem,11.6529240870637
h0078,NL,scr9,electricity,dem,12.8249240870637
h0079,NL,scr9,electricity,dem,14.630807328822
h0080,NL,scr9,electricity,dem,15.8946397464044
h0081,NL,scr9,electricity,dem,16.4903897464044
h0082,NL,scr9,electricity,dem,16.6753389222286
h0083,NL,scr9,electricity,dem,16.681715295855
h0084,NL,scr9,electricity,dem,16.5235559551956
h0085,NL,scr9,electricity,dem,16.4813100760747
h0086,NL,scr9,electricity,dem,16.3949845266242
h0087,NL,scr9,electricity,dem,16.3879405705802
h0088,NL,scr9,electricity,dem,16.7150490870637
h0089,NL,scr9,electricity,dem,17.4868196914593
h0090,NL,scr9,electricity,dem,17.2134062299209
h0091,NL,scr9,electricity,dem,16.6915971639868
h0092,NL,scr9,electricity,dem,15.9156260101407
h0093,NL,scr9,electricity,dem,14.9743224387121
h0094,NL,scr9,electricity,dem,13.9594611749758
h0095,NL,scr9,electricity,dem,13.0352729881626
h0096,NL,scr9,electricity,dem,12.2230312299209
