timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,AT,scr13,electricity,dem,5.60549222844729
h0026,AT,scr13,electricity,dem,5.46123261306267
h0027,AT,scr13,electricity,dem,5.31029992075498
h0028,AT,scr13,electricity,dem,5.40178893174399
h0029,AT,scr13,electricity,dem,5.89992492075498
h0030,AT,scr13,electricity,dem,6.6477573383374
h0031,AT,scr13,electricity,dem,7.50122299767806
h0032,AT,scr13,electricity,dem,7.85527382185388
h0033,AT,scr13,electricity,dem,8.01357739328246
h0034,AT,scr13,electricity,dem,8.09597437130443
h0035,AT,scr13,electricity,dem,8.10201145921652
h0036,AT,scr13,electricity,dem,7.89488508559015
h0037,AT,scr13,electricity,dem,7.76872025042531
h0038,AT,scr13,electricity,dem,7.6690856350407
h0039,AT,scr13,electricity,dem,7.66882189877696
h0040,AT,scr13,electricity,dem,7.85586860207366
h0041,AT,scr13,electricity,dem,8.19958700866707
h0042,AT,scr13,electricity,dem,8.18049360207366
h0043,AT,scr13,electricity,dem,7.6921584372385
h0044,AT,scr13,electricity,dem,7.19795376690883
h0045,AT,scr13,electricity,dem,6.68636310756817
h0046,AT,scr13,electricity,dem,6.6284290416341
h0047,AT,scr13,electricity,dem,6.18369140427146
h0048,AT,scr13,electricity,dem,5.86214470097476
