timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,NL,scr2,wind,avaConv,0.306169700781429
h0026,NL,scr2,wind,avaConv,0.354494912285143
h0027,NL,scr2,wind,avaConv,0.42497806940489
h0028,NL,scr2,wind,avaConv,0.561269271255478
h0029,NL,scr2,wind,avaConv,0.605909631263452
h0030,NL,scr2,wind,avaConv,0.591422560212083
h0031,NL,scr2,wind,avaConv,0.585104821595456
h0032,NL,scr2,wind,avaConv,0.57990543888326
h0033,NL,scr2,wind,avaConv,0.548150621774814
h0034,NL,scr2,wind,avaConv,0.521624072445456
h0035,NL,scr2,wind,avaConv,0.491555452274524
h0036,NL,scr2,wind,avaConv,0.492912475640539
h0037,NL,scr2,wind,avaConv,0.46777336781552
h0038,NL,scr2,wind,avaConv,0.457260481997393
h0039,NL,scr2,wind,avaConv,0.391976664694955
h0040,NL,scr2,wind,avaConv,0.373621034360679
h0041,NL,scr2,wind,avaConv,0.420392092066912
h0042,NL,scr2,wind,avaConv,0.456142707130454
h0043,NL,scr2,wind,avaConv,0.450777946637321
h0044,NL,scr2,wind,avaConv,0.427207372587429
h0045,NL,scr2,wind,avaConv,0.417666033049748
h0046,NL,scr2,wind,avaConv,0.418274575948678
h0047,NL,scr2,wind,avaConv,0.419722821334284
h0048,NL,scr2,wind,avaConv,0.415897281730671
