timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,LU,scr11,solar,avaConv,0.0
h0026,LU,scr11,solar,avaConv,0.0
h0027,LU,scr11,solar,avaConv,0.0
h0028,LU,scr11,solar,avaConv,0.0
h0029,LU,scr11,solar,avaConv,0.0
h0030,LU,scr11,solar,avaConv,0.0
h0031,LU,scr11,solar,avaConv,0.0
h0032,LU,scr11,solar,avaConv,0.00461384218786484
h0033,LU,scr11,solar,avaConv,0.0807940100362242
h0034,LU,scr11,solar,avaConv,0.182696317771863
h0035,LU,scr11,solar,avaConv,0.256058981109363
h0036,LU,scr11,solar,avaConv,0.284796242424476
h0037,LU,scr11,solar,avaConv,0.26403145017626
h0038,LU,scr11,solar,avaConv,0.197214657913236
h0039,LU,scr11,solar,avaConv,0.0981340414108815
h0040,LU,scr11,solar,avaConv,0.0107354562046035
h0041,LU,scr11,solar,avaConv,0.0
h0042,LU,scr11,solar,avaConv,0.0
h0043,LU,scr11,solar,avaConv,0.0
h0044,LU,scr11,solar,avaConv,0.0
h0045,LU,scr11,solar,avaConv,0.0
h0046,LU,scr11,solar,avaConv,0.0
h0047,LU,scr11,solar,avaConv,0.0
h0048,LU,scr11,solar,avaConv,0.0
