timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,DE,scr11,solar,avaConv,0.0
h0002,DE,scr11,solar,avaConv,0.0
h0003,DE,scr11,solar,avaConv,0.0
h0004,DE,scr11,solar,avaConv,0.0
h0005,DE,scr11,solar,avaConv,0.0
h0006,DE,scr11,solar,avaConv,0.0
h0007,DE,scr11,solar,avaConv,0.0
h0008,DE,scr11,solar,avaConv,0.00297962875507567
h0009,DE,scr11,solar,avaConv,0.0268690070176859
h0010,DE,scr11,solar,avaConv,0.0566142207597972
h0011,DE,scr11,solar,avaConv,0.0825079786655401
h0012,DE,scr11,solar,avaConv,0.0919605913930571
h0013,DE,scr11,solar,avaConv,0.0831712720762661
h0014,DE,scr11,solar,avaConv,0.0536499391213361
h0015,DE,scr11,solar,avaConv,0.0168454307182606
h0016,DE,scr11,solar,avaConv,0.000421047425934362
h0017,DE,scr11,solar,avaConv,0.0
h0018,DE,scr11,solar,avaConv,0.0
h0019,DE,scr11,solar,avaConv,0.0
h0020,DE,scr11,solar,avaConv,0.0
h0021,DE,scr11,solar,avaConv,0.0
h0022,DE,scr11,solar,avaConv,0.0
h0023,DE,scr11,solar,avaConv,0.0
h0024,DE,scr11,solar,avaConv,0.0
