timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr10,electricity,dem,9.29785784959011
h0002,NL,scr10,electricity,dem,8.97540180563407
h0003,NL,scr10,electricity,dem,8.84878779464506
h0004,NL,scr10,electricity,dem,8.89091416827144
h0005,NL,scr10,electricity,dem,9.29010647596374
h0006,NL,scr10,electricity,dem,10.4621064759637
h0007,NL,scr10,electricity,dem,12.267989717722
h0008,NL,scr10,electricity,dem,13.5318221353044
h0009,NL,scr10,electricity,dem,14.1275721353044
h0010,NL,scr10,electricity,dem,14.3125213111286
h0011,NL,scr10,electricity,dem,14.3188976847549
h0012,NL,scr10,electricity,dem,14.1607383440956
h0013,NL,scr10,electricity,dem,14.1184924649747
h0014,NL,scr10,electricity,dem,14.0321669155242
h0015,NL,scr10,electricity,dem,14.0251229594802
h0016,NL,scr10,electricity,dem,14.3522314759637
h0017,NL,scr10,electricity,dem,15.1240020803593
h0018,NL,scr10,electricity,dem,14.8505886188209
h0019,NL,scr10,electricity,dem,14.3287795528868
h0020,NL,scr10,electricity,dem,13.5528083990407
h0021,NL,scr10,electricity,dem,12.6115048276121
h0022,NL,scr10,electricity,dem,11.5966435638758
h0023,NL,scr10,electricity,dem,10.6724553770626
h0024,NL,scr10,electricity,dem,9.86021361882087
