timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,AT,scr6,solar,avaConv,0.0
h0002,AT,scr6,solar,avaConv,0.0
h0003,AT,scr6,solar,avaConv,0.0
h0004,AT,scr6,solar,avaConv,0.0
h0005,AT,scr6,solar,avaConv,0.0
h0006,AT,scr6,solar,avaConv,0.0
h0007,AT,scr6,solar,avaConv,7.18643830403477e-5
h0008,AT,scr6,solar,avaConv,0.0140471315775689
h0009,AT,scr6,solar,avaConv,0.0487377357007809
h0010,AT,scr6,solar,avaConv,0.0759097232069962
h0011,AT,scr6,solar,avaConv,0.0891460362542413
h0012,AT,scr6,solar,avaConv,0.0962012459101999
h0013,AT,scr6,solar,avaConv,0.0854224197675444
h0014,AT,scr6,solar,avaConv,0.0583571572762267
h0015,AT,scr6,solar,avaConv,0.0222106190269635
h0016,AT,scr6,solar,avaConv,0.000691079923177781
h0017,AT,scr6,solar,avaConv,0.0
h0018,AT,scr6,solar,avaConv,0.0
h0019,AT,scr6,solar,avaConv,0.0
h0020,AT,scr6,solar,avaConv,0.0
h0021,AT,scr6,solar,avaConv,0.0
h0022,AT,scr6,solar,avaConv,0.0
h0023,AT,scr6,solar,avaConv,0.0
h0024,AT,scr6,solar,avaConv,0.0
