timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,CH,scr14,electricity,dem,7.08735052049472
h0050,CH,scr14,electricity,dem,7.13230106994528
h0051,CH,scr14,electricity,dem,7.15633403697824
h0052,CH,scr14,electricity,dem,7.19024612489033
h0053,CH,scr14,electricity,dem,7.09076810291231
h0054,CH,scr14,electricity,dem,7.18736700401121
h0055,CH,scr14,electricity,dem,7.35452634467055
h0056,CH,scr14,electricity,dem,7.76249337763758
h0057,CH,scr14,electricity,dem,8.08030656445077
h0058,CH,scr14,electricity,dem,8.17499337763758
h0059,CH,scr14,electricity,dem,8.23544392708813
h0060,CH,scr14,electricity,dem,8.18472414686835
h0061,CH,scr14,electricity,dem,8.05761975126396
h0062,CH,scr14,electricity,dem,8.06294392708813
h0063,CH,scr14,electricity,dem,7.95931205895626
h0064,CH,scr14,electricity,dem,7.90179008093429
h0065,CH,scr14,electricity,dem,7.96871315785736
h0066,CH,scr14,electricity,dem,8.15431205895626
h0067,CH,scr14,electricity,dem,8.26812524576945
h0068,CH,scr14,electricity,dem,8.0211856853299
h0069,CH,scr14,electricity,dem,7.63030656445077
h0070,CH,scr14,electricity,dem,7.37089997104417
h0071,CH,scr14,electricity,dem,7.31083403697824
h0072,CH,scr14,electricity,dem,7.15292194906615
