timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,NL,scr13,electricity,dem,10.5440511977901
h0074,NL,scr13,electricity,dem,10.2215951538341
h0075,NL,scr13,electricity,dem,10.0949811428451
h0076,NL,scr13,electricity,dem,10.1371075164714
h0077,NL,scr13,electricity,dem,10.5362998241637
h0078,NL,scr13,electricity,dem,11.7082998241637
h0079,NL,scr13,electricity,dem,13.514183065922
h0080,NL,scr13,electricity,dem,14.7780154835044
h0081,NL,scr13,electricity,dem,15.3737654835044
h0082,NL,scr13,electricity,dem,15.5587146593286
h0083,NL,scr13,electricity,dem,15.5650910329549
h0084,NL,scr13,electricity,dem,15.4069316922956
h0085,NL,scr13,electricity,dem,15.3646858131747
h0086,NL,scr13,electricity,dem,15.2783602637242
h0087,NL,scr13,electricity,dem,15.2713163076802
h0088,NL,scr13,electricity,dem,15.5984248241637
h0089,NL,scr13,electricity,dem,16.3701954285593
h0090,NL,scr13,electricity,dem,16.0967819670209
h0091,NL,scr13,electricity,dem,15.5749729010868
h0092,NL,scr13,electricity,dem,14.7990017472407
h0093,NL,scr13,electricity,dem,13.8576981758121
h0094,NL,scr13,electricity,dem,12.8428369120758
h0095,NL,scr13,electricity,dem,11.9186487252626
h0096,NL,scr13,electricity,dem,11.1064069670209
