timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,AT,scr15,wind,avaConv,0.0755271225186648
h0050,AT,scr15,wind,avaConv,0.0656986774381457
h0051,AT,scr15,wind,avaConv,0.060724907051537
h0052,AT,scr15,wind,avaConv,0.0621104844599946
h0053,AT,scr15,wind,avaConv,0.0594207714959742
h0054,AT,scr15,wind,avaConv,0.0648039987026075
h0055,AT,scr15,wind,avaConv,0.0725553203935195
h0056,AT,scr15,wind,avaConv,0.0836258206773068
h0057,AT,scr15,wind,avaConv,0.104970371842382
h0058,AT,scr15,wind,avaConv,0.186922619151081
h0059,AT,scr15,wind,avaConv,0.254437170762526
h0060,AT,scr15,wind,avaConv,0.435739856199077
h0061,AT,scr15,wind,avaConv,0.509314214572281
h0062,AT,scr15,wind,avaConv,0.464272163768684
h0063,AT,scr15,wind,avaConv,0.468958578836908
h0064,AT,scr15,wind,avaConv,0.509958646990321
h0065,AT,scr15,wind,avaConv,0.523780378575512
h0066,AT,scr15,wind,avaConv,0.522434014581467
h0067,AT,scr15,wind,avaConv,0.577447394170025
h0068,AT,scr15,wind,avaConv,0.586206429855618
h0069,AT,scr15,wind,avaConv,0.688930179036988
h0070,AT,scr15,wind,avaConv,0.672925164583192
h0071,AT,scr15,wind,avaConv,0.775031602670431
h0072,AT,scr15,wind,avaConv,0.854040526224732
