timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,DE,scr7,electricity,dem,51.7081735984051
h0050,DE,scr7,electricity,dem,50.757397499504
h0051,DE,scr7,electricity,dem,50.8024345874162
h0052,DE,scr7,electricity,dem,51.6447079390645
h0053,DE,scr7,electricity,dem,53.5911598621414
h0054,DE,scr7,electricity,dem,58.5782175544491
h0055,DE,scr7,electricity,dem,63.7727175544491
h0056,DE,scr7,electricity,dem,66.5148906313721
h0057,DE,scr7,electricity,dem,67.8878906313722
h0058,DE,scr7,electricity,dem,69.1820499720315
h0059,DE,scr7,electricity,dem,70.1738590379656
h0060,DE,scr7,electricity,dem,69.6894538181854
h0061,DE,scr7,electricity,dem,68.5086104115919
h0062,DE,scr7,electricity,dem,67.2865843126908
h0063,DE,scr7,electricity,dem,66.6792601368667
h0064,DE,scr7,electricity,dem,67.1339208511524
h0065,DE,scr7,electricity,dem,69.5742477742293
h0066,DE,scr7,electricity,dem,70.3708246973062
h0067,DE,scr7,electricity,dem,68.9384840379656
h0068,DE,scr7,electricity,dem,65.3283631588447
h0069,DE,scr7,electricity,dem,62.3880609610425
h0070,DE,scr7,electricity,dem,60.5669139830205
h0071,DE,scr7,electricity,dem,56.8085266203831
h0072,DE,scr7,electricity,dem,53.6878686533502
