timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,FR,scr4,electricity,dem,73.1392705824476
h0026,FR,scr4,electricity,dem,71.6498584945355
h0027,FR,scr4,electricity,dem,68.8935837692608
h0028,FR,scr4,electricity,dem,67.907918934096
h0029,FR,scr4,electricity,dem,69.7769464066234
h0030,FR,scr4,electricity,dem,74.0459958571729
h0031,FR,scr4,electricity,dem,78.5045013516784
h0032,FR,scr4,electricity,dem,80.5097211318982
h0033,FR,scr4,electricity,dem,81.6598310220081
h0034,FR,scr4,electricity,dem,81.8867266264036
h0035,FR,scr4,electricity,dem,81.9652156373927
h0036,FR,scr4,electricity,dem,82.0280727802498
h0037,FR,scr4,electricity,dem,80.2986551978322
h0038,FR,scr4,electricity,dem,78.2227486044256
h0039,FR,scr4,electricity,dem,76.235907945085
h0040,FR,scr4,electricity,dem,75.6754244286015
h0041,FR,scr4,electricity,dem,78.0232376154147
h0042,FR,scr4,electricity,dem,82.2939024505795
h0043,FR,scr4,electricity,dem,83.2043694835465
h0044,FR,scr4,electricity,dem,79.9017266264037
h0045,FR,scr4,electricity,dem,76.5655398132168
h0046,FR,scr4,electricity,dem,76.9562815714586
h0047,FR,scr4,electricity,dem,78.0528584945355
h0048,FR,scr4,electricity,dem,75.3710562967334
