timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,FR,scr14,solar,avaConv,0.0
h0074,FR,scr14,solar,avaConv,0.0
h0075,FR,scr14,solar,avaConv,0.0
h0076,FR,scr14,solar,avaConv,0.0
h0077,FR,scr14,solar,avaConv,0.0
h0078,FR,scr14,solar,avaConv,0.0
h0079,FR,scr14,solar,avaConv,4.60104829051335e-8
h0080,FR,scr14,solar,avaConv,0.00108508959426432
h0081,FR,scr14,solar,avaConv,0.0220692100247743
h0082,FR,scr14,solar,avaConv,0.0704031580912805
h0083,FR,scr14,solar,avaConv,0.114647577972213
h0084,FR,scr14,solar,avaConv,0.12738773320186
h0085,FR,scr14,solar,avaConv,0.124520652965398
h0086,FR,scr14,solar,avaConv,0.113194839316115
h0087,FR,scr14,solar,avaConv,0.0622198009014555
h0088,FR,scr14,solar,avaConv,0.0132527564522533
h0089,FR,scr14,solar,avaConv,0.00011484094683854
h0090,FR,scr14,solar,avaConv,0.0
h0091,FR,scr14,solar,avaConv,0.0
h0092,FR,scr14,solar,avaConv,0.0
h0093,FR,scr14,solar,avaConv,0.0
h0094,FR,scr14,solar,avaConv,0.0
h0095,FR,scr14,solar,avaConv,0.0
h0096,FR,scr14,solar,avaConv,0.0
