timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,BE,scr13,wind,avaConv,0.409732729375493
h0074,BE,scr13,wind,avaConv,0.392600434283517
h0075,BE,scr13,wind,avaConv,0.380880408757343
h0076,BE,scr13,wind,avaConv,0.386212131353643
h0077,BE,scr13,wind,avaConv,0.374646652272795
h0078,BE,scr13,wind,avaConv,0.356803191101034
h0079,BE,scr13,wind,avaConv,0.301551113763454
h0080,BE,scr13,wind,avaConv,0.293744972427363
h0081,BE,scr13,wind,avaConv,0.317984683744007
h0082,BE,scr13,wind,avaConv,0.35476187579786
h0083,BE,scr13,wind,avaConv,0.37178455177208
h0084,BE,scr13,wind,avaConv,0.397320871516836
h0085,BE,scr13,wind,avaConv,0.378919646820414
h0086,BE,scr13,wind,avaConv,0.319951277082285
h0087,BE,scr13,wind,avaConv,0.240518423183744
h0088,BE,scr13,wind,avaConv,0.176985816863156
h0089,BE,scr13,wind,avaConv,0.176185142437502
h0090,BE,scr13,wind,avaConv,0.206687432496664
h0091,BE,scr13,wind,avaConv,0.202698216617145
h0092,BE,scr13,wind,avaConv,0.198464179442465
h0093,BE,scr13,wind,avaConv,0.18418549100073
h0094,BE,scr13,wind,avaConv,0.162452040061808
h0095,BE,scr13,wind,avaConv,0.142539309670349
h0096,BE,scr13,wind,avaConv,0.141067454578119
