timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,DE,scr2,solar,avaConv,0.0
h0074,DE,scr2,solar,avaConv,0.0
h0075,DE,scr2,solar,avaConv,0.0
h0076,DE,scr2,solar,avaConv,0.0
h0077,DE,scr2,solar,avaConv,0.0
h0078,DE,scr2,solar,avaConv,0.0
h0079,DE,scr2,solar,avaConv,-8.72974551716661e-9
h0080,DE,scr2,solar,avaConv,0.0093553727870692
h0081,DE,scr2,solar,avaConv,0.0708790034238947
h0082,DE,scr2,solar,avaConv,0.1417966264768
h0083,DE,scr2,solar,avaConv,0.185103515908464
h0084,DE,scr2,solar,avaConv,0.192185813498076
h0085,DE,scr2,solar,avaConv,0.165072325300849
h0086,DE,scr2,solar,avaConv,0.111699938082652
h0087,DE,scr2,solar,avaConv,0.0441461609406845
h0088,DE,scr2,solar,avaConv,0.00220921810070915
h0089,DE,scr2,solar,avaConv,0.0
h0090,DE,scr2,solar,avaConv,0.0
h0091,DE,scr2,solar,avaConv,0.0
h0092,DE,scr2,solar,avaConv,0.0
h0093,DE,scr2,solar,avaConv,0.0
h0094,DE,scr2,solar,avaConv,0.0
h0095,DE,scr2,solar,avaConv,0.0
h0096,DE,scr2,solar,avaConv,0.0
