timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,scr18,electricity,dem,35.3920427464051
h0002,DE,scr18,electricity,dem,34.441266647504
h0003,DE,scr18,electricity,dem,34.4863037354161
h0004,DE,scr18,electricity,dem,35.3285770870645
h0005,DE,scr18,electricity,dem,37.2750290101414
h0006,DE,scr18,electricity,dem,42.2620867024491
h0007,DE,scr18,electricity,dem,47.4565867024491
h0008,DE,scr18,electricity,dem,50.1987597793722
h0009,DE,scr18,electricity,dem,51.5717597793721
h0010,DE,scr18,electricity,dem,52.8659191200315
h0011,DE,scr18,electricity,dem,53.8577281859656
h0012,DE,scr18,electricity,dem,53.3733229661853
h0013,DE,scr18,electricity,dem,52.1924795595919
h0014,DE,scr18,electricity,dem,50.9704534606908
h0015,DE,scr18,electricity,dem,50.3631292848667
h0016,DE,scr18,electricity,dem,50.8177899991524
h0017,DE,scr18,electricity,dem,53.2581169222293
h0018,DE,scr18,electricity,dem,54.0546938453062
h0019,DE,scr18,electricity,dem,52.6223531859656
h0020,DE,scr18,electricity,dem,49.0122323068447
h0021,DE,scr18,electricity,dem,46.0719301090425
h0022,DE,scr18,electricity,dem,44.2507831310205
h0023,DE,scr18,electricity,dem,40.4923957683831
h0024,DE,scr18,electricity,dem,37.3717378013502
