timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,AT,scr1,electricity,dem,6.58736116152729
h0050,AT,scr1,electricity,dem,6.44310154614268
h0051,AT,scr1,electricity,dem,6.29216885383498
h0052,AT,scr1,electricity,dem,6.383657864824
h0053,AT,scr1,electricity,dem,6.88179385383498
h0054,AT,scr1,electricity,dem,7.6296262714174
h0055,AT,scr1,electricity,dem,8.48309193075806
h0056,AT,scr1,electricity,dem,8.83714275493388
h0057,AT,scr1,electricity,dem,8.99544632636246
h0058,AT,scr1,electricity,dem,9.07784330438443
h0059,AT,scr1,electricity,dem,9.08388039229652
h0060,AT,scr1,electricity,dem,8.87675401867015
h0061,AT,scr1,electricity,dem,8.75058918350531
h0062,AT,scr1,electricity,dem,8.6509545681207
h0063,AT,scr1,electricity,dem,8.65069083185696
h0064,AT,scr1,electricity,dem,8.83773753515366
h0065,AT,scr1,electricity,dem,9.18145594174707
h0066,AT,scr1,electricity,dem,9.16236253515366
h0067,AT,scr1,electricity,dem,8.6740273703185
h0068,AT,scr1,electricity,dem,8.17982269998883
h0069,AT,scr1,electricity,dem,7.66823204064817
h0070,AT,scr1,electricity,dem,7.6102979747141
h0071,AT,scr1,electricity,dem,7.16556033735146
h0072,AT,scr1,electricity,dem,6.84401363405476
