timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,AT,scr8,wind,avaConv,0.0788069820997114
h0002,AT,scr8,wind,avaConv,0.0730652581246048
h0003,AT,scr8,wind,avaConv,0.0838739617180589
h0004,AT,scr8,wind,avaConv,0.10047698232126
h0005,AT,scr8,wind,avaConv,0.106850057722112
h0006,AT,scr8,wind,avaConv,0.106952844042447
h0007,AT,scr8,wind,avaConv,0.106163869872011
h0008,AT,scr8,wind,avaConv,0.118021937280208
h0009,AT,scr8,wind,avaConv,0.197944466414081
h0010,AT,scr8,wind,avaConv,0.203272858256039
h0011,AT,scr8,wind,avaConv,0.208314799603812
h0012,AT,scr8,wind,avaConv,0.255436299336415
h0013,AT,scr8,wind,avaConv,0.293016607700925
h0014,AT,scr8,wind,avaConv,0.263166376873182
h0015,AT,scr8,wind,avaConv,0.0866707180272101
h0016,AT,scr8,wind,avaConv,0.026728037299781
h0017,AT,scr8,wind,avaConv,0.0489764603012548
h0018,AT,scr8,wind,avaConv,0.0519706500871703
h0019,AT,scr8,wind,avaConv,0.0467774008465709
h0020,AT,scr8,wind,avaConv,0.0429969084999009
h0021,AT,scr8,wind,avaConv,0.04638805812069
h0022,AT,scr8,wind,avaConv,0.0585651624278101
h0023,AT,scr8,wind,avaConv,0.0558759708786227
h0024,AT,scr8,wind,avaConv,0.0550574858522061
