timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,CH,scr18,solar,avaConv,0.0
h0002,CH,scr18,solar,avaConv,0.0
h0003,CH,scr18,solar,avaConv,0.0
h0004,CH,scr18,solar,avaConv,0.0
h0005,CH,scr18,solar,avaConv,0.0
h0006,CH,scr18,solar,avaConv,0.0
h0007,CH,scr18,solar,avaConv,0.0
h0008,CH,scr18,solar,avaConv,0.00826525221537453
h0009,CH,scr18,solar,avaConv,0.0556542739926175
h0010,CH,scr18,solar,avaConv,0.108640014384
h0011,CH,scr18,solar,avaConv,0.152371598520858
h0012,CH,scr18,solar,avaConv,0.164035518249383
h0013,CH,scr18,solar,avaConv,0.164116341360989
h0014,CH,scr18,solar,avaConv,0.13223335905655
h0015,CH,scr18,solar,avaConv,0.0732451447213885
h0016,CH,scr18,solar,avaConv,0.00981648581107359
h0017,CH,scr18,solar,avaConv,0.0
h0018,CH,scr18,solar,avaConv,0.0
h0019,CH,scr18,solar,avaConv,0.0
h0020,CH,scr18,solar,avaConv,0.0
h0021,CH,scr18,solar,avaConv,0.0
h0022,CH,scr18,solar,avaConv,0.0
h0023,CH,scr18,solar,avaConv,0.0
h0024,CH,scr18,solar,avaConv,0.0
