timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,scr14,electricity,dem,0.483538527153535
h0002,LU,scr14,electricity,dem,0.463372318362326
h0003,LU,scr14,electricity,dem,0.454620944735953
h0004,LU,scr14,electricity,dem,0.45195336231837
h0005,LU,scr14,electricity,dem,0.461420395285403
h0006,LU,scr14,electricity,dem,0.468620944735952
h0007,LU,scr14,electricity,dem,0.501651164516172
h0008,LU,scr14,electricity,dem,0.542740450230458
h0009,LU,scr14,electricity,dem,0.568751439241447
h0010,LU,scr14,electricity,dem,0.582320120560128
h0011,LU,scr14,electricity,dem,0.59417314253815
h0012,LU,scr14,electricity,dem,0.597553637043645
h0013,LU,scr14,electricity,dem,0.587530285395293
h0014,LU,scr14,electricity,dem,0.575056384296392
h0015,LU,scr14,electricity,dem,0.563377812867821
h0016,LU,scr14,electricity,dem,0.559447867812876
h0017,LU,scr14,electricity,dem,0.573111329351337
h0018,LU,scr14,electricity,dem,0.598751439241447
h0019,LU,scr14,electricity,dem,0.602394296384304
h0020,LU,scr14,electricity,dem,0.578104461219469
h0021,LU,scr14,electricity,dem,0.539958856823865
h0022,LU,scr14,electricity,dem,0.534259680999689
h0023,LU,scr14,electricity,dem,0.533960230450238
h0024,LU,scr14,electricity,dem,0.510465724955733
