timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,AT,scr13,electricity,dem,6.00124313842729
h0002,AT,scr13,electricity,dem,5.85698352304267
h0003,AT,scr13,electricity,dem,5.70605083073498
h0004,AT,scr13,electricity,dem,5.79753984172399
h0005,AT,scr13,electricity,dem,6.29567583073498
h0006,AT,scr13,electricity,dem,7.0435082483174
h0007,AT,scr13,electricity,dem,7.89697390765806
h0008,AT,scr13,electricity,dem,8.25102473183388
h0009,AT,scr13,electricity,dem,8.40932830326246
h0010,AT,scr13,electricity,dem,8.49172528128443
h0011,AT,scr13,electricity,dem,8.49776236919652
h0012,AT,scr13,electricity,dem,8.29063599557015
h0013,AT,scr13,electricity,dem,8.16447116040531
h0014,AT,scr13,electricity,dem,8.0648365450207
h0015,AT,scr13,electricity,dem,8.06457280875696
h0016,AT,scr13,electricity,dem,8.25161951205366
h0017,AT,scr13,electricity,dem,8.59533791864707
h0018,AT,scr13,electricity,dem,8.57624451205366
h0019,AT,scr13,electricity,dem,8.0879093472185
h0020,AT,scr13,electricity,dem,7.59370467688883
h0021,AT,scr13,electricity,dem,7.08211401754817
h0022,AT,scr13,electricity,dem,7.0241799516141
h0023,AT,scr13,electricity,dem,6.57944231425146
h0024,AT,scr13,electricity,dem,6.25789561095476
