timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,FR,scr13,solar,avaConv,0.0
h0074,FR,scr13,solar,avaConv,0.0
h0075,FR,scr13,solar,avaConv,0.0
h0076,FR,scr13,solar,avaConv,0.0
h0077,FR,scr13,solar,avaConv,0.0
h0078,FR,scr13,solar,avaConv,0.0
h0079,FR,scr13,solar,avaConv,1.99711777452536e-7
h0080,FR,scr13,solar,avaConv,0.00300725852539099
h0081,FR,scr13,solar,avaConv,0.0307420402551725
h0082,FR,scr13,solar,avaConv,0.0746082701176295
h0083,FR,scr13,solar,avaConv,0.116586326392649
h0084,FR,scr13,solar,avaConv,0.14550047065809
h0085,FR,scr13,solar,avaConv,0.147857248314904
h0086,FR,scr13,solar,avaConv,0.121901579373579
h0087,FR,scr13,solar,avaConv,0.0735946897306194
h0088,FR,scr13,solar,avaConv,0.0222903716837188
h0089,FR,scr13,solar,avaConv,0.000419842246588289
h0090,FR,scr13,solar,avaConv,0.0
h0091,FR,scr13,solar,avaConv,0.0
h0092,FR,scr13,solar,avaConv,0.0
h0093,FR,scr13,solar,avaConv,0.0
h0094,FR,scr13,solar,avaConv,0.0
h0095,FR,scr13,solar,avaConv,0.0
h0096,FR,scr13,solar,avaConv,0.0
