timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,NL,scr3,solar,avaConv,0.0
h0074,NL,scr3,solar,avaConv,0.0
h0075,NL,scr3,solar,avaConv,0.0
h0076,NL,scr3,solar,avaConv,0.0
h0077,NL,scr3,solar,avaConv,0.0
h0078,NL,scr3,solar,avaConv,0.0
h0079,NL,scr3,solar,avaConv,0.0
h0080,NL,scr3,solar,avaConv,8.25068776345877e-5
h0081,NL,scr3,solar,avaConv,0.022970080778324
h0082,NL,scr3,solar,avaConv,0.0740216169806498
h0083,NL,scr3,solar,avaConv,0.116801586198242
h0084,NL,scr3,solar,avaConv,0.132136540729963
h0085,NL,scr3,solar,avaConv,0.102036207250684
h0086,NL,scr3,solar,avaConv,0.0543490449467973
h0087,NL,scr3,solar,avaConv,0.0184713530060377
h0088,NL,scr3,solar,avaConv,0.00126701408550778
h0089,NL,scr3,solar,avaConv,0.0
h0090,NL,scr3,solar,avaConv,0.0
h0091,NL,scr3,solar,avaConv,0.0
h0092,NL,scr3,solar,avaConv,0.0
h0093,NL,scr3,solar,avaConv,0.0
h0094,NL,scr3,solar,avaConv,0.0
h0095,NL,scr3,solar,avaConv,0.0
h0096,NL,scr3,solar,avaConv,0.0
