timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,BE,scr5,electricity,dem,9.56262090463736
h0050,BE,scr5,electricity,dem,9.19965936617583
h0051,BE,scr5,electricity,dem,8.9875618387033
h0052,BE,scr5,electricity,dem,8.96978299254945
h0053,BE,scr5,electricity,dem,9.28000552002198
h0054,BE,scr5,electricity,dem,10.0987898606813
h0055,BE,scr5,electricity,dem,10.7777239266154
h0056,BE,scr5,electricity,dem,11.1742541463956
h0057,BE,scr5,electricity,dem,11.4256703551868
h0058,BE,scr5,electricity,dem,11.5452253002418
h0059,BE,scr5,electricity,dem,11.658711563978
h0060,BE,scr5,electricity,dem,11.4910357398022
h0061,BE,scr5,electricity,dem,11.3983434321099
h0062,BE,scr5,electricity,dem,11.2421621134286
h0063,BE,scr5,electricity,dem,11.1950220035385
h0064,BE,scr5,electricity,dem,11.2481854650769
h0065,BE,scr5,electricity,dem,11.718141509033
h0066,BE,scr5,electricity,dem,11.9456662343077
h0067,BE,scr5,electricity,dem,11.5802033222198
h0068,BE,scr5,electricity,dem,11.0572362892527
h0069,BE,scr5,electricity,dem,10.5293750255165
h0070,BE,scr5,electricity,dem,10.6412101903516
h0071,BE,scr5,electricity,dem,10.6036579925494
h0072,BE,scr5,electricity,dem,10.0266099156264
