timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,DE,scr10,electricity,dem,40.1619915917051
h0050,DE,scr10,electricity,dem,39.211215492804
h0051,DE,scr10,electricity,dem,39.2562525807161
h0052,DE,scr10,electricity,dem,40.0985259323645
h0053,DE,scr10,electricity,dem,42.0449778554414
h0054,DE,scr10,electricity,dem,47.0320355477491
h0055,DE,scr10,electricity,dem,52.2265355477491
h0056,DE,scr10,electricity,dem,54.9687086246722
h0057,DE,scr10,electricity,dem,56.3417086246722
h0058,DE,scr10,electricity,dem,57.6358679653315
h0059,DE,scr10,electricity,dem,58.6276770312656
h0060,DE,scr10,electricity,dem,58.1432718114854
h0061,DE,scr10,electricity,dem,56.9624284048919
h0062,DE,scr10,electricity,dem,55.7404023059908
h0063,DE,scr10,electricity,dem,55.1330781301667
h0064,DE,scr10,electricity,dem,55.5877388444524
h0065,DE,scr10,electricity,dem,58.0280657675293
h0066,DE,scr10,electricity,dem,58.8246426906062
h0067,DE,scr10,electricity,dem,57.3923020312656
h0068,DE,scr10,electricity,dem,53.7821811521447
h0069,DE,scr10,electricity,dem,50.8418789543425
h0070,DE,scr10,electricity,dem,49.0207319763205
h0071,DE,scr10,electricity,dem,45.2623446136831
h0072,DE,scr10,electricity,dem,42.1416866466502
