timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,BE,scr13,electricity,dem,9.19906546903736
h0074,BE,scr13,electricity,dem,8.83610393057583
h0075,BE,scr13,electricity,dem,8.6240064031033
h0076,BE,scr13,electricity,dem,8.60622755694945
h0077,BE,scr13,electricity,dem,8.91645008442198
h0078,BE,scr13,electricity,dem,9.73523442508131
h0079,BE,scr13,electricity,dem,10.4141684910154
h0080,BE,scr13,electricity,dem,10.8106987107956
h0081,BE,scr13,electricity,dem,11.0621149195868
h0082,BE,scr13,electricity,dem,11.1816698646418
h0083,BE,scr13,electricity,dem,11.295156128378
h0084,BE,scr13,electricity,dem,11.1274803042022
h0085,BE,scr13,electricity,dem,11.0347879965099
h0086,BE,scr13,electricity,dem,10.8786066778286
h0087,BE,scr13,electricity,dem,10.8314665679385
h0088,BE,scr13,electricity,dem,10.8846300294769
h0089,BE,scr13,electricity,dem,11.354586073433
h0090,BE,scr13,electricity,dem,11.5821107987077
h0091,BE,scr13,electricity,dem,11.2166478866198
h0092,BE,scr13,electricity,dem,10.6936808536527
h0093,BE,scr13,electricity,dem,10.1658195899165
h0094,BE,scr13,electricity,dem,10.2776547547516
h0095,BE,scr13,electricity,dem,10.2401025569494
h0096,BE,scr13,electricity,dem,9.66305448002637
