timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,BE,scr12,electricity,dem,10.0627581780374
h0074,BE,scr12,electricity,dem,9.69979663957583
h0075,BE,scr12,electricity,dem,9.4876991121033
h0076,BE,scr12,electricity,dem,9.46992026594945
h0077,BE,scr12,electricity,dem,9.78014279342198
h0078,BE,scr12,electricity,dem,10.5989271340813
h0079,BE,scr12,electricity,dem,11.2778612000154
h0080,BE,scr12,electricity,dem,11.6743914197956
h0081,BE,scr12,electricity,dem,11.9258076285868
h0082,BE,scr12,electricity,dem,12.0453625736418
h0083,BE,scr12,electricity,dem,12.158848837378
h0084,BE,scr12,electricity,dem,11.9911730132022
h0085,BE,scr12,electricity,dem,11.8984807055099
h0086,BE,scr12,electricity,dem,11.7422993868286
h0087,BE,scr12,electricity,dem,11.6951592769385
h0088,BE,scr12,electricity,dem,11.7483227384769
h0089,BE,scr12,electricity,dem,12.218278782433
h0090,BE,scr12,electricity,dem,12.4458035077077
h0091,BE,scr12,electricity,dem,12.0803405956198
h0092,BE,scr12,electricity,dem,11.5573735626527
h0093,BE,scr12,electricity,dem,11.0295122989165
h0094,BE,scr12,electricity,dem,11.1413474637516
h0095,BE,scr12,electricity,dem,11.1037952659495
h0096,BE,scr12,electricity,dem,10.5267471890264
