timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,LU,scr6,electricity,dem,0.476692738685535
h0026,LU,scr6,electricity,dem,0.456526529894326
h0027,LU,scr6,electricity,dem,0.447775156267953
h0028,LU,scr6,electricity,dem,0.44510757385037
h0029,LU,scr6,electricity,dem,0.454574606817403
h0030,LU,scr6,electricity,dem,0.461775156267952
h0031,LU,scr6,electricity,dem,0.494805376048172
h0032,LU,scr6,electricity,dem,0.535894661762458
h0033,LU,scr6,electricity,dem,0.561905650773447
h0034,LU,scr6,electricity,dem,0.575474332092128
h0035,LU,scr6,electricity,dem,0.58732735407015
h0036,LU,scr6,electricity,dem,0.590707848575645
h0037,LU,scr6,electricity,dem,0.580684496927293
h0038,LU,scr6,electricity,dem,0.568210595828392
h0039,LU,scr6,electricity,dem,0.556532024399821
h0040,LU,scr6,electricity,dem,0.552602079344876
h0041,LU,scr6,electricity,dem,0.566265540883337
h0042,LU,scr6,electricity,dem,0.591905650773447
h0043,LU,scr6,electricity,dem,0.595548507916304
h0044,LU,scr6,electricity,dem,0.571258672751469
h0045,LU,scr6,electricity,dem,0.533113068355865
h0046,LU,scr6,electricity,dem,0.527413892531689
h0047,LU,scr6,electricity,dem,0.527114441982238
h0048,LU,scr6,electricity,dem,0.503619936487733
