timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,CH,scr3,solar,avaConv,0.0
h0074,CH,scr3,solar,avaConv,0.0
h0075,CH,scr3,solar,avaConv,0.0
h0076,CH,scr3,solar,avaConv,0.0
h0077,CH,scr3,solar,avaConv,0.0
h0078,CH,scr3,solar,avaConv,0.0
h0079,CH,scr3,solar,avaConv,0.0
h0080,CH,scr3,solar,avaConv,0.00711885214514105
h0081,CH,scr3,solar,avaConv,0.0572501088311142
h0082,CH,scr3,solar,avaConv,0.139978128109151
h0083,CH,scr3,solar,avaConv,0.208663419988169
h0084,CH,scr3,solar,avaConv,0.21093659261508
h0085,CH,scr3,solar,avaConv,0.18541861786832
h0086,CH,scr3,solar,avaConv,0.109621345915129
h0087,CH,scr3,solar,avaConv,0.0382031973367101
h0088,CH,scr3,solar,avaConv,0.00435472143677427
h0089,CH,scr3,solar,avaConv,0.0
h0090,CH,scr3,solar,avaConv,0.0
h0091,CH,scr3,solar,avaConv,0.0
h0092,CH,scr3,solar,avaConv,0.0
h0093,CH,scr3,solar,avaConv,0.0
h0094,CH,scr3,solar,avaConv,0.0
h0095,CH,scr3,solar,avaConv,0.0
h0096,CH,scr3,solar,avaConv,0.0
