timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,NL,scr4,electricity,dem,11.3910879604901
h0074,NL,scr4,electricity,dem,11.0686319165341
h0075,NL,scr4,electricity,dem,10.9420179055451
h0076,NL,scr4,electricity,dem,10.9841442791714
h0077,NL,scr4,electricity,dem,11.3833365868637
h0078,NL,scr4,electricity,dem,12.5553365868637
h0079,NL,scr4,electricity,dem,14.361219828622
h0080,NL,scr4,electricity,dem,15.6250522462044
h0081,NL,scr4,electricity,dem,16.2208022462044
h0082,NL,scr4,electricity,dem,16.4057514220286
h0083,NL,scr4,electricity,dem,16.4121277956549
h0084,NL,scr4,electricity,dem,16.2539684549956
h0085,NL,scr4,electricity,dem,16.2117225758747
h0086,NL,scr4,electricity,dem,16.1253970264242
h0087,NL,scr4,electricity,dem,16.1183530703802
h0088,NL,scr4,electricity,dem,16.4454615868637
h0089,NL,scr4,electricity,dem,17.2172321912594
h0090,NL,scr4,electricity,dem,16.9438187297209
h0091,NL,scr4,electricity,dem,16.4220096637868
h0092,NL,scr4,electricity,dem,15.6460385099407
h0093,NL,scr4,electricity,dem,14.7047349385121
h0094,NL,scr4,electricity,dem,13.6898736747758
h0095,NL,scr4,electricity,dem,12.7656854879626
h0096,NL,scr4,electricity,dem,11.9534437297209
