timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,CH,scr12,electricity,dem,6.13792140347473
h0002,CH,scr12,electricity,dem,6.18287195292528
h0003,CH,scr12,electricity,dem,6.20690491995824
h0004,CH,scr12,electricity,dem,6.24081700787033
h0005,CH,scr12,electricity,dem,6.14133898589231
h0006,CH,scr12,electricity,dem,6.23793788699121
h0007,CH,scr12,electricity,dem,6.40509722765055
h0008,CH,scr12,electricity,dem,6.81306426061758
h0009,CH,scr12,electricity,dem,7.13087744743077
h0010,CH,scr12,electricity,dem,7.22556426061758
h0011,CH,scr12,electricity,dem,7.28601481006814
h0012,CH,scr12,electricity,dem,7.23529502984835
h0013,CH,scr12,electricity,dem,7.10819063424396
h0014,CH,scr12,electricity,dem,7.11351481006813
h0015,CH,scr12,electricity,dem,7.00988294193627
h0016,CH,scr12,electricity,dem,6.95236096391429
h0017,CH,scr12,electricity,dem,7.01928404083736
h0018,CH,scr12,electricity,dem,7.20488294193626
h0019,CH,scr12,electricity,dem,7.31869612874945
h0020,CH,scr12,electricity,dem,7.0717565683099
h0021,CH,scr12,electricity,dem,6.68087744743077
h0022,CH,scr12,electricity,dem,6.42147085402417
h0023,CH,scr12,electricity,dem,6.36140491995824
h0024,CH,scr12,electricity,dem,6.20349283204615
