timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,DE,scr6,wind,avaConv,0.860429766971166
h0050,DE,scr6,wind,avaConv,0.859170005040911
h0051,DE,scr6,wind,avaConv,0.835359252784044
h0052,DE,scr6,wind,avaConv,0.814119294618114
h0053,DE,scr6,wind,avaConv,0.797374238450677
h0054,DE,scr6,wind,avaConv,0.798416224954664
h0055,DE,scr6,wind,avaConv,0.824983427417743
h0056,DE,scr6,wind,avaConv,0.839761762128779
h0057,DE,scr6,wind,avaConv,0.860217262664919
h0058,DE,scr6,wind,avaConv,0.876455716364345
h0059,DE,scr6,wind,avaConv,0.85681969590363
h0060,DE,scr6,wind,avaConv,0.84317817705185
h0061,DE,scr6,wind,avaConv,0.819096649724503
h0062,DE,scr6,wind,avaConv,0.802680218714116
h0063,DE,scr6,wind,avaConv,0.751591497950311
h0064,DE,scr6,wind,avaConv,0.680279758828925
h0065,DE,scr6,wind,avaConv,0.676745812589827
h0066,DE,scr6,wind,avaConv,0.679370467000603
h0067,DE,scr6,wind,avaConv,0.707645058180264
h0068,DE,scr6,wind,avaConv,0.722505057462618
h0069,DE,scr6,wind,avaConv,0.753063726225029
h0070,DE,scr6,wind,avaConv,0.77194818948784
h0071,DE,scr6,wind,avaConv,0.793285266294834
h0072,DE,scr6,wind,avaConv,0.831052369323234
