timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr2,wind,avaConv,0.0210303116686556
h0002,BE,scr2,wind,avaConv,0.0149669694579362
h0003,BE,scr2,wind,avaConv,0.0121037231268528
h0004,BE,scr2,wind,avaConv,0.0149669694579362
h0005,BE,scr2,wind,avaConv,0.0192799302325575
h0006,BE,scr2,wind,avaConv,0.023568769303808
h0007,BE,scr2,wind,avaConv,0.0314811982463078
h0008,BE,scr2,wind,avaConv,0.0380824097053042
h0009,BE,scr2,wind,avaConv,0.0414413662050438
h0010,BE,scr2,wind,avaConv,0.0570384646096264
h0011,BE,scr2,wind,avaConv,0.0657507806759915
h0012,BE,scr2,wind,avaConv,0.0724052796122083
h0013,BE,scr2,wind,avaConv,0.0751969621436523
h0014,BE,scr2,wind,avaConv,0.0825540171772032
h0015,BE,scr2,wind,avaConv,0.104548445076223
h0016,BE,scr2,wind,avaConv,0.120062506556615
h0017,BE,scr2,wind,avaConv,0.15682525938791
h0018,BE,scr2,wind,avaConv,0.192231802819896
h0019,BE,scr2,wind,avaConv,0.225819293956185
h0020,BE,scr2,wind,avaConv,0.248678122359523
h0021,BE,scr2,wind,avaConv,0.251593356080993
h0022,BE,scr2,wind,avaConv,0.233462723355249
h0023,BE,scr2,wind,avaConv,0.216590427157348
h0024,BE,scr2,wind,avaConv,0.181240374833073
