timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr2,solar,avaConv,0.0
h0002,BE,scr2,solar,avaConv,0.0
h0003,BE,scr2,solar,avaConv,0.0
h0004,BE,scr2,solar,avaConv,0.0
h0005,BE,scr2,solar,avaConv,0.0
h0006,BE,scr2,solar,avaConv,0.0
h0007,BE,scr2,solar,avaConv,0.0
h0008,BE,scr2,solar,avaConv,0.000256064476083809
h0009,BE,scr2,solar,avaConv,0.0273708528549831
h0010,BE,scr2,solar,avaConv,0.0835400894785993
h0011,BE,scr2,solar,avaConv,0.128412208456129
h0012,BE,scr2,solar,avaConv,0.135751763985016
h0013,BE,scr2,solar,avaConv,0.123632173858137
h0014,BE,scr2,solar,avaConv,0.0888727950755321
h0015,BE,scr2,solar,avaConv,0.0417945823676767
h0016,BE,scr2,solar,avaConv,0.00447338768786451
h0017,BE,scr2,solar,avaConv,0.0
h0018,BE,scr2,solar,avaConv,0.0
h0019,BE,scr2,solar,avaConv,0.0
h0020,BE,scr2,solar,avaConv,0.0
h0021,BE,scr2,solar,avaConv,0.0
h0022,BE,scr2,solar,avaConv,0.0
h0023,BE,scr2,solar,avaConv,0.0
h0024,BE,scr2,solar,avaConv,0.0
