timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,CH,scr6,electricity,dem,6.69115762276473
h0074,CH,scr6,electricity,dem,6.73610817221528
h0075,CH,scr6,electricity,dem,6.76014113924824
h0076,CH,scr6,electricity,dem,6.79405322716033
h0077,CH,scr6,electricity,dem,6.69457520518231
h0078,CH,scr6,electricity,dem,6.79117410628121
h0079,CH,scr6,electricity,dem,6.95833344694055
h0080,CH,scr6,electricity,dem,7.36630047990758
h0081,CH,scr6,electricity,dem,7.68411366672077
h0082,CH,scr6,electricity,dem,7.77880047990758
h0083,CH,scr6,electricity,dem,7.83925102935814
h0084,CH,scr6,electricity,dem,7.78853124913835
h0085,CH,scr6,electricity,dem,7.66142685353396
h0086,CH,scr6,electricity,dem,7.66675102935813
h0087,CH,scr6,electricity,dem,7.56311916122627
h0088,CH,scr6,electricity,dem,7.50559718320429
h0089,CH,scr6,electricity,dem,7.57252026012736
h0090,CH,scr6,electricity,dem,7.75811916122626
h0091,CH,scr6,electricity,dem,7.87193234803945
h0092,CH,scr6,electricity,dem,7.6249927875999
h0093,CH,scr6,electricity,dem,7.23411366672077
h0094,CH,scr6,electricity,dem,6.97470707331417
h0095,CH,scr6,electricity,dem,6.91464113924824
h0096,CH,scr6,electricity,dem,6.75672905133615
