timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,BE,scr7,solar,avaConv,0.0
h0074,BE,scr7,solar,avaConv,0.0
h0075,BE,scr7,solar,avaConv,0.0
h0076,BE,scr7,solar,avaConv,0.0
h0077,BE,scr7,solar,avaConv,0.0
h0078,BE,scr7,solar,avaConv,0.0
h0079,BE,scr7,solar,avaConv,0.0
h0080,BE,scr7,solar,avaConv,0.000220902467203895
h0081,BE,scr7,solar,avaConv,0.0172513276080113
h0082,BE,scr7,solar,avaConv,0.0474828234494252
h0083,BE,scr7,solar,avaConv,0.075143251987488
h0084,BE,scr7,solar,avaConv,0.0908507739315394
h0085,BE,scr7,solar,avaConv,0.0820707827330859
h0086,BE,scr7,solar,avaConv,0.0403735059220686
h0087,BE,scr7,solar,avaConv,0.0120745970005144
h0088,BE,scr7,solar,avaConv,0.00210098190530576
h0089,BE,scr7,solar,avaConv,0.0
h0090,BE,scr7,solar,avaConv,0.0
h0091,BE,scr7,solar,avaConv,0.0
h0092,BE,scr7,solar,avaConv,0.0
h0093,BE,scr7,solar,avaConv,0.0
h0094,BE,scr7,solar,avaConv,0.0
h0095,BE,scr7,solar,avaConv,0.0
h0096,BE,scr7,solar,avaConv,0.0
