timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,LU,scr13,electricity,dem,0.470254700473535
h0074,LU,scr13,electricity,dem,0.450088491682326
h0075,LU,scr13,electricity,dem,0.441337118055953
h0076,LU,scr13,electricity,dem,0.43866953563837
h0077,LU,scr13,electricity,dem,0.448136568605403
h0078,LU,scr13,electricity,dem,0.455337118055952
h0079,LU,scr13,electricity,dem,0.488367337836172
h0080,LU,scr13,electricity,dem,0.529456623550458
h0081,LU,scr13,electricity,dem,0.555467612561447
h0082,LU,scr13,electricity,dem,0.569036293880128
h0083,LU,scr13,electricity,dem,0.58088931585815
h0084,LU,scr13,electricity,dem,0.584269810363645
h0085,LU,scr13,electricity,dem,0.574246458715293
h0086,LU,scr13,electricity,dem,0.561772557616392
h0087,LU,scr13,electricity,dem,0.550093986187821
h0088,LU,scr13,electricity,dem,0.546164041132876
h0089,LU,scr13,electricity,dem,0.559827502671337
h0090,LU,scr13,electricity,dem,0.585467612561447
h0091,LU,scr13,electricity,dem,0.589110469704304
h0092,LU,scr13,electricity,dem,0.564820634539469
h0093,LU,scr13,electricity,dem,0.526675030143865
h0094,LU,scr13,electricity,dem,0.520975854319689
h0095,LU,scr13,electricity,dem,0.520676403770239
h0096,LU,scr13,electricity,dem,0.497181898275733
