timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,scr14,electricity,dem,62.7870842992476
h0002,FR,scr14,electricity,dem,61.2976722113355
h0003,FR,scr14,electricity,dem,58.5413974860608
h0004,FR,scr14,electricity,dem,57.555732650896
h0005,FR,scr14,electricity,dem,59.4247601234234
h0006,FR,scr14,electricity,dem,63.6938095739729
h0007,FR,scr14,electricity,dem,68.1523150684784
h0008,FR,scr14,electricity,dem,70.1575348486982
h0009,FR,scr14,electricity,dem,71.3076447388081
h0010,FR,scr14,electricity,dem,71.5345403432036
h0011,FR,scr14,electricity,dem,71.6130293541927
h0012,FR,scr14,electricity,dem,71.6758864970498
h0013,FR,scr14,electricity,dem,69.9464689146322
h0014,FR,scr14,electricity,dem,67.8705623212256
h0015,FR,scr14,electricity,dem,65.883721661885
h0016,FR,scr14,electricity,dem,65.3232381454015
h0017,FR,scr14,electricity,dem,67.6710513322147
h0018,FR,scr14,electricity,dem,71.9417161673795
h0019,FR,scr14,electricity,dem,72.8521832003465
h0020,FR,scr14,electricity,dem,69.5495403432037
h0021,FR,scr14,electricity,dem,66.2133535300168
h0022,FR,scr14,electricity,dem,66.6040952882586
h0023,FR,scr14,electricity,dem,67.7006722113356
h0024,FR,scr14,electricity,dem,65.0188700135334
