timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr18,electricity,dem,8.04449576439011
h0002,NL,scr18,electricity,dem,7.72203972043407
h0003,NL,scr18,electricity,dem,7.59542570944506
h0004,NL,scr18,electricity,dem,7.63755208307144
h0005,NL,scr18,electricity,dem,8.03674439076374
h0006,NL,scr18,electricity,dem,9.20874439076373
h0007,NL,scr18,electricity,dem,11.014627632522
h0008,NL,scr18,electricity,dem,12.2784600501044
h0009,NL,scr18,electricity,dem,12.8742100501044
h0010,NL,scr18,electricity,dem,13.0591592259286
h0011,NL,scr18,electricity,dem,13.065535599555
h0012,NL,scr18,electricity,dem,12.9073762588956
h0013,NL,scr18,electricity,dem,12.8651303797747
h0014,NL,scr18,electricity,dem,12.7788048303242
h0015,NL,scr18,electricity,dem,12.7717608742802
h0016,NL,scr18,electricity,dem,13.0988693907637
h0017,NL,scr18,electricity,dem,13.8706399951593
h0018,NL,scr18,electricity,dem,13.5972265336209
h0019,NL,scr18,electricity,dem,13.0754174676868
h0020,NL,scr18,electricity,dem,12.2994463138407
h0021,NL,scr18,electricity,dem,11.3581427424121
h0022,NL,scr18,electricity,dem,10.3432814786758
h0023,NL,scr18,electricity,dem,9.41909329186264
h0024,NL,scr18,electricity,dem,8.60685153362087
