timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,NL,scr10,electricity,dem,9.79069346969011
h0050,NL,scr10,electricity,dem,9.46823742573407
h0051,NL,scr10,electricity,dem,9.34162341474506
h0052,NL,scr10,electricity,dem,9.38374978837144
h0053,NL,scr10,electricity,dem,9.78294209606374
h0054,NL,scr10,electricity,dem,10.9549420960637
h0055,NL,scr10,electricity,dem,12.760825337822
h0056,NL,scr10,electricity,dem,14.0246577554044
h0057,NL,scr10,electricity,dem,14.6204077554044
h0058,NL,scr10,electricity,dem,14.8053569312286
h0059,NL,scr10,electricity,dem,14.8117333048549
h0060,NL,scr10,electricity,dem,14.6535739641956
h0061,NL,scr10,electricity,dem,14.6113280850747
h0062,NL,scr10,electricity,dem,14.5250025356242
h0063,NL,scr10,electricity,dem,14.5179585795802
h0064,NL,scr10,electricity,dem,14.8450670960637
h0065,NL,scr10,electricity,dem,15.6168377004593
h0066,NL,scr10,electricity,dem,15.3434242389209
h0067,NL,scr10,electricity,dem,14.8216151729868
h0068,NL,scr10,electricity,dem,14.0456440191407
h0069,NL,scr10,electricity,dem,13.1043404477121
h0070,NL,scr10,electricity,dem,12.0894791839758
h0071,NL,scr10,electricity,dem,11.1652909971626
h0072,NL,scr10,electricity,dem,10.3530492389209
