timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,CH,scr6,wind,avaConv,0.0358219838049652
h0026,CH,scr6,wind,avaConv,0.0381593587446681
h0027,CH,scr6,wind,avaConv,0.0341475000926979
h0028,CH,scr6,wind,avaConv,0.0289973335268118
h0029,CH,scr6,wind,avaConv,0.0318873399583353
h0030,CH,scr6,wind,avaConv,0.046401396852872
h0031,CH,scr6,wind,avaConv,0.0731055598484361
h0032,CH,scr6,wind,avaConv,0.0914290437174087
h0033,CH,scr6,wind,avaConv,0.0678997308915327
h0034,CH,scr6,wind,avaConv,0.058161656715683
h0035,CH,scr6,wind,avaConv,0.155713851938432
h0036,CH,scr6,wind,avaConv,0.201784136927654
h0037,CH,scr6,wind,avaConv,0.189900060101326
h0038,CH,scr6,wind,avaConv,0.159158555523662
h0039,CH,scr6,wind,avaConv,0.123260022505555
h0040,CH,scr6,wind,avaConv,0.0883098572280705
h0041,CH,scr6,wind,avaConv,0.0416623237734265
h0042,CH,scr6,wind,avaConv,0.0416623237734265
h0043,CH,scr6,wind,avaConv,0.0499643887096757
h0044,CH,scr6,wind,avaConv,0.057253329245359
h0045,CH,scr6,wind,avaConv,0.106820716102516
h0046,CH,scr6,wind,avaConv,0.151243332959233
h0047,CH,scr6,wind,avaConv,0.17728097370248
h0048,CH,scr6,wind,avaConv,0.337685698775077
