timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,AT,scr11,electricity,dem,7.07918086563729
h0026,AT,scr11,electricity,dem,6.93492125025267
h0027,AT,scr11,electricity,dem,6.78398855794498
h0028,AT,scr11,electricity,dem,6.87547756893399
h0029,AT,scr11,electricity,dem,7.37361355794498
h0030,AT,scr11,electricity,dem,8.1214459755274
h0031,AT,scr11,electricity,dem,8.97491163486806
h0032,AT,scr11,electricity,dem,9.32896245904388
h0033,AT,scr11,electricity,dem,9.48726603047245
h0034,AT,scr11,electricity,dem,9.56966300849443
h0035,AT,scr11,electricity,dem,9.57570009640652
h0036,AT,scr11,electricity,dem,9.36857372278015
h0037,AT,scr11,electricity,dem,9.24240888761531
h0038,AT,scr11,electricity,dem,9.14277427223069
h0039,AT,scr11,electricity,dem,9.14251053596696
h0040,AT,scr11,electricity,dem,9.32955723926366
h0041,AT,scr11,electricity,dem,9.67327564585707
h0042,AT,scr11,electricity,dem,9.65418223926366
h0043,AT,scr11,electricity,dem,9.1658470744285
h0044,AT,scr11,electricity,dem,8.67164240409883
h0045,AT,scr11,electricity,dem,8.16005174475817
h0046,AT,scr11,electricity,dem,8.1021176788241
h0047,AT,scr11,electricity,dem,7.65738004146146
h0048,AT,scr11,electricity,dem,7.33583333816476
