timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,FR,scr13,wind,avaConv,0.114367462648861
h0002,FR,scr13,wind,avaConv,0.0998614228369499
h0003,FR,scr13,wind,avaConv,0.109686073389697
h0004,FR,scr13,wind,avaConv,0.127276210124189
h0005,FR,scr13,wind,avaConv,0.149060539798925
h0006,FR,scr13,wind,avaConv,0.181472644892726
h0007,FR,scr13,wind,avaConv,0.201158831551917
h0008,FR,scr13,wind,avaConv,0.248760193528196
h0009,FR,scr13,wind,avaConv,0.276536544170782
h0010,FR,scr13,wind,avaConv,0.392547124021691
h0011,FR,scr13,wind,avaConv,0.458104853317423
h0012,FR,scr13,wind,avaConv,0.505526839159476
h0013,FR,scr13,wind,avaConv,0.527866628235914
h0014,FR,scr13,wind,avaConv,0.537546813110871
h0015,FR,scr13,wind,avaConv,0.484303177168789
h0016,FR,scr13,wind,avaConv,0.350628026825413
h0017,FR,scr13,wind,avaConv,0.364086446316298
h0018,FR,scr13,wind,avaConv,0.439075429682309
h0019,FR,scr13,wind,avaConv,0.476549974940962
h0020,FR,scr13,wind,avaConv,0.519560457261419
h0021,FR,scr13,wind,avaConv,0.534789733217823
h0022,FR,scr13,wind,avaConv,0.566738798123852
h0023,FR,scr13,wind,avaConv,0.564334269077826
h0024,FR,scr13,wind,avaConv,0.578313894074729
