timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,scr9,electricity,dem,0.501202423652535
h0002,LU,scr9,electricity,dem,0.481036214861326
h0003,LU,scr9,electricity,dem,0.472284841234953
h0004,LU,scr9,electricity,dem,0.46961725881737
h0005,LU,scr9,electricity,dem,0.479084291784403
h0006,LU,scr9,electricity,dem,0.486284841234952
h0007,LU,scr9,electricity,dem,0.519315061015172
h0008,LU,scr9,electricity,dem,0.560404346729458
h0009,LU,scr9,electricity,dem,0.586415335740447
h0010,LU,scr9,electricity,dem,0.599984017059128
h0011,LU,scr9,electricity,dem,0.61183703903715
h0012,LU,scr9,electricity,dem,0.615217533542645
h0013,LU,scr9,electricity,dem,0.605194181894293
h0014,LU,scr9,electricity,dem,0.592720280795392
h0015,LU,scr9,electricity,dem,0.581041709366821
h0016,LU,scr9,electricity,dem,0.577111764311876
h0017,LU,scr9,electricity,dem,0.590775225850337
h0018,LU,scr9,electricity,dem,0.616415335740447
h0019,LU,scr9,electricity,dem,0.620058192883304
h0020,LU,scr9,electricity,dem,0.595768357718469
h0021,LU,scr9,electricity,dem,0.557622753322865
h0022,LU,scr9,electricity,dem,0.551923577498689
h0023,LU,scr9,electricity,dem,0.551624126949239
h0024,LU,scr9,electricity,dem,0.528129621454733
