timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,BE,scr9,electricity,dem,10.3271978271374
h0050,BE,scr9,electricity,dem,9.96423628867583
h0051,BE,scr9,electricity,dem,9.7521387612033
h0052,BE,scr9,electricity,dem,9.73435991504945
h0053,BE,scr9,electricity,dem,10.044582442522
h0054,BE,scr9,electricity,dem,10.8633667831813
h0055,BE,scr9,electricity,dem,11.5423008491154
h0056,BE,scr9,electricity,dem,11.9388310688956
h0057,BE,scr9,electricity,dem,12.1902472776868
h0058,BE,scr9,electricity,dem,12.3098022227418
h0059,BE,scr9,electricity,dem,12.423288486478
h0060,BE,scr9,electricity,dem,12.2556126623022
h0061,BE,scr9,electricity,dem,12.1629203546099
h0062,BE,scr9,electricity,dem,12.0067390359286
h0063,BE,scr9,electricity,dem,11.9595989260385
h0064,BE,scr9,electricity,dem,12.0127623875769
h0065,BE,scr9,electricity,dem,12.482718431533
h0066,BE,scr9,electricity,dem,12.7102431568077
h0067,BE,scr9,electricity,dem,12.3447802447198
h0068,BE,scr9,electricity,dem,11.8218132117527
h0069,BE,scr9,electricity,dem,11.2939519480165
h0070,BE,scr9,electricity,dem,11.4057871128516
h0071,BE,scr9,electricity,dem,11.3682349150495
h0072,BE,scr9,electricity,dem,10.7911868381264
