timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,scr13,electricity,dem,65.7708205762476
h0002,FR,scr13,electricity,dem,64.2814084883355
h0003,FR,scr13,electricity,dem,61.5251337630608
h0004,FR,scr13,electricity,dem,60.539468927896
h0005,FR,scr13,electricity,dem,62.4084964004234
h0006,FR,scr13,electricity,dem,66.6775458509729
h0007,FR,scr13,electricity,dem,71.1360513454784
h0008,FR,scr13,electricity,dem,73.1412711256982
h0009,FR,scr13,electricity,dem,74.291381015808
h0010,FR,scr13,electricity,dem,74.5182766202036
h0011,FR,scr13,electricity,dem,74.5967656311927
h0012,FR,scr13,electricity,dem,74.6596227740498
h0013,FR,scr13,electricity,dem,72.9302051916322
h0014,FR,scr13,electricity,dem,70.8542985982256
h0015,FR,scr13,electricity,dem,68.867457938885
h0016,FR,scr13,electricity,dem,68.3069744224015
h0017,FR,scr13,electricity,dem,70.6547876092147
h0018,FR,scr13,electricity,dem,74.9254524443795
h0019,FR,scr13,electricity,dem,75.8359194773465
h0020,FR,scr13,electricity,dem,72.5332766202036
h0021,FR,scr13,electricity,dem,69.1970898070168
h0022,FR,scr13,electricity,dem,69.5878315652586
h0023,FR,scr13,electricity,dem,70.6844084883355
h0024,FR,scr13,electricity,dem,68.0026062905334
