timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,AT,scr3,wind,avaConv,0.0577617400631932
h0074,AT,scr3,wind,avaConv,0.0513082663190954
h0075,AT,scr3,wind,avaConv,0.0469165135826594
h0076,AT,scr3,wind,avaConv,0.0433153007378377
h0077,AT,scr3,wind,avaConv,0.0588261506622117
h0078,AT,scr3,wind,avaConv,0.0604777922325726
h0079,AT,scr3,wind,avaConv,0.0550431851338898
h0080,AT,scr3,wind,avaConv,0.0459535610177276
h0081,AT,scr3,wind,avaConv,0.0454279276276644
h0082,AT,scr3,wind,avaConv,0.0532444867013869
h0083,AT,scr3,wind,avaConv,0.0894359506113005
h0084,AT,scr3,wind,avaConv,0.189045196512965
h0085,AT,scr3,wind,avaConv,0.215715243302147
h0086,AT,scr3,wind,avaConv,0.222931137624276
h0087,AT,scr3,wind,avaConv,0.233323467298502
h0088,AT,scr3,wind,avaConv,0.224355062838979
h0089,AT,scr3,wind,avaConv,0.191744568774205
h0090,AT,scr3,wind,avaConv,0.173654953218143
h0091,AT,scr3,wind,avaConv,0.189897087309862
h0092,AT,scr3,wind,avaConv,0.230630198856534
h0093,AT,scr3,wind,avaConv,0.234246676170371
h0094,AT,scr3,wind,avaConv,0.206674345629495
h0095,AT,scr3,wind,avaConv,0.188351165800636
h0096,AT,scr3,wind,avaConv,0.168479820143993
