timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,LU,scr14,wind,avaConv,0.963350923646981
h0050,LU,scr14,wind,avaConv,0.900115247854415
h0051,LU,scr14,wind,avaConv,0.86967578466684
h0052,LU,scr14,wind,avaConv,0.904219312593816
h0053,LU,scr14,wind,avaConv,0.761622429106431
h0054,LU,scr14,wind,avaConv,0.745664851435892
h0055,LU,scr14,wind,avaConv,0.702422073014103
h0056,LU,scr14,wind,avaConv,0.703227440676736
h0057,LU,scr14,wind,avaConv,0.679489713499447
h0058,LU,scr14,wind,avaConv,0.606226926218313
h0059,LU,scr14,wind,avaConv,0.727591370439195
h0060,LU,scr14,wind,avaConv,0.70429223832682
h0061,LU,scr14,wind,avaConv,0.509577830660993
h0062,LU,scr14,wind,avaConv,0.233143729131887
h0063,LU,scr14,wind,avaConv,0.0521965279299967
h0064,LU,scr14,wind,avaConv,0.0250833467825649
h0065,LU,scr14,wind,avaConv,0.0128056828534905
h0066,LU,scr14,wind,avaConv,0.0166920284731776
h0067,LU,scr14,wind,avaConv,0.214296769226343
h0068,LU,scr14,wind,avaConv,0.51714215932299
h0069,LU,scr14,wind,avaConv,0.790677680733493
h0070,LU,scr14,wind,avaConv,0.903944333747684
h0071,LU,scr14,wind,avaConv,0.930205895391576
h0072,LU,scr14,wind,avaConv,0.806270573747929
