timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,BE,scr6,electricity,dem,8.91743085013736
h0074,BE,scr6,electricity,dem,8.55446931167583
h0075,BE,scr6,electricity,dem,8.3423717842033
h0076,BE,scr6,electricity,dem,8.32459293804945
h0077,BE,scr6,electricity,dem,8.63481546552198
h0078,BE,scr6,electricity,dem,9.45359980618131
h0079,BE,scr6,electricity,dem,10.1325338721154
h0080,BE,scr6,electricity,dem,10.5290640918956
h0081,BE,scr6,electricity,dem,10.7804803006868
h0082,BE,scr6,electricity,dem,10.9000352457418
h0083,BE,scr6,electricity,dem,11.013521509478
h0084,BE,scr6,electricity,dem,10.8458456853022
h0085,BE,scr6,electricity,dem,10.7531533776099
h0086,BE,scr6,electricity,dem,10.5969720589286
h0087,BE,scr6,electricity,dem,10.5498319490385
h0088,BE,scr6,electricity,dem,10.6029954105769
h0089,BE,scr6,electricity,dem,11.072951454533
h0090,BE,scr6,electricity,dem,11.3004761798077
h0091,BE,scr6,electricity,dem,10.9350132677198
h0092,BE,scr6,electricity,dem,10.4120462347527
h0093,BE,scr6,electricity,dem,9.88418497101648
h0094,BE,scr6,electricity,dem,9.99602013585165
h0095,BE,scr6,electricity,dem,9.95846793804945
h0096,BE,scr6,electricity,dem,9.38141986112637
