timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,scr11,electricity,dem,61.4251322179476
h0002,FR,scr11,electricity,dem,59.9357201300355
h0003,FR,scr11,electricity,dem,57.1794454047608
h0004,FR,scr11,electricity,dem,56.193780569596
h0005,FR,scr11,electricity,dem,58.0628080421234
h0006,FR,scr11,electricity,dem,62.3318574926729
h0007,FR,scr11,electricity,dem,66.7903629871784
h0008,FR,scr11,electricity,dem,68.7955827673982
h0009,FR,scr11,electricity,dem,69.9456926575081
h0010,FR,scr11,electricity,dem,70.1725882619036
h0011,FR,scr11,electricity,dem,70.2510772728927
h0012,FR,scr11,electricity,dem,70.3139344157498
h0013,FR,scr11,electricity,dem,68.5845168333322
h0014,FR,scr11,electricity,dem,66.5086102399256
h0015,FR,scr11,electricity,dem,64.521769580585
h0016,FR,scr11,electricity,dem,63.9612860641015
h0017,FR,scr11,electricity,dem,66.3090992509147
h0018,FR,scr11,electricity,dem,70.5797640860795
h0019,FR,scr11,electricity,dem,71.4902311190465
h0020,FR,scr11,electricity,dem,68.1875882619037
h0021,FR,scr11,electricity,dem,64.8514014487168
h0022,FR,scr11,electricity,dem,65.2421432069586
h0023,FR,scr11,electricity,dem,66.3387201300355
h0024,FR,scr11,electricity,dem,63.6569179322334
