timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr6,electricity,dem,9.42410753133736
h0002,BE,scr6,electricity,dem,9.06114599287583
h0003,BE,scr6,electricity,dem,8.8490484654033
h0004,BE,scr6,electricity,dem,8.83126961924945
h0005,BE,scr6,electricity,dem,9.14149214672198
h0006,BE,scr6,electricity,dem,9.96027648738131
h0007,BE,scr6,electricity,dem,10.6392105533154
h0008,BE,scr6,electricity,dem,11.0357407730956
h0009,BE,scr6,electricity,dem,11.2871569818868
h0010,BE,scr6,electricity,dem,11.4067119269418
h0011,BE,scr6,electricity,dem,11.520198190678
h0012,BE,scr6,electricity,dem,11.3525223665022
h0013,BE,scr6,electricity,dem,11.2598300588099
h0014,BE,scr6,electricity,dem,11.1036487401286
h0015,BE,scr6,electricity,dem,11.0565086302385
h0016,BE,scr6,electricity,dem,11.1096720917769
h0017,BE,scr6,electricity,dem,11.579628135733
h0018,BE,scr6,electricity,dem,11.8071528610077
h0019,BE,scr6,electricity,dem,11.4416899489198
h0020,BE,scr6,electricity,dem,10.9187229159527
h0021,BE,scr6,electricity,dem,10.3908616522165
h0022,BE,scr6,electricity,dem,10.5026968170516
h0023,BE,scr6,electricity,dem,10.4651446192494
h0024,BE,scr6,electricity,dem,9.88809654232637
