timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,LU,scr4,electricity,dem,0.498565079863535
h0074,LU,scr4,electricity,dem,0.478398871072326
h0075,LU,scr4,electricity,dem,0.469647497445953
h0076,LU,scr4,electricity,dem,0.46697991502837
h0077,LU,scr4,electricity,dem,0.476446947995403
h0078,LU,scr4,electricity,dem,0.483647497445952
h0079,LU,scr4,electricity,dem,0.516677717226172
h0080,LU,scr4,electricity,dem,0.557767002940458
h0081,LU,scr4,electricity,dem,0.583777991951447
h0082,LU,scr4,electricity,dem,0.597346673270128
h0083,LU,scr4,electricity,dem,0.60919969524815
h0084,LU,scr4,electricity,dem,0.612580189753645
h0085,LU,scr4,electricity,dem,0.602556838105293
h0086,LU,scr4,electricity,dem,0.590082937006392
h0087,LU,scr4,electricity,dem,0.578404365577821
h0088,LU,scr4,electricity,dem,0.574474420522876
h0089,LU,scr4,electricity,dem,0.588137882061337
h0090,LU,scr4,electricity,dem,0.613777991951447
h0091,LU,scr4,electricity,dem,0.617420849094304
h0092,LU,scr4,electricity,dem,0.593131013929469
h0093,LU,scr4,electricity,dem,0.554985409533865
h0094,LU,scr4,electricity,dem,0.549286233709689
h0095,LU,scr4,electricity,dem,0.548986783160239
h0096,LU,scr4,electricity,dem,0.525492277665733
